begin,end,begin_segment,end_segment,begin_line,end_line,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup,DIFFICULT,SPEAKER,DIFFICULT.1,APPOSITION,NOMINAL,PRONOUN,pbegin,pbegin_ind,pbegin_pos,pend,pend_ind,pend_pos,parsed_mention,mention
41643,41649,,,-1,-1,"le in, and
          take off.",ALDO'S,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,29094.0,539.0,0.0,29099.0,539.0,5.0,ALDO'S,ALDO'S
41680,41685,,,-1,-1,"le in, and
          take off.",Willi,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29116.0,540.0,10.0,29120.0,540.0,14.0,Willi,Willi
41731,41734,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29157.0,540.0,51.0,29159.0,540.0,53.0,you,you
41762,41765,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29178.0,540.0,72.0,29180.0,540.0,74.0,you,you
41851,41855,,,-1,-1,"le in, and
          take off.",girl,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,True,False,29247.0,540.0,141.0,29250.0,540.0,144.0,girl,girl
41877,41880,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29273.0,540.0,167.0,29275.0,540.0,169.0,you,you
41896,41899,,,-1,-1,"le in, and
          take off.",her,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,29282.0,540.0,176.0,29284.0,540.0,178.0,her,her
41943,41946,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29319.0,540.0,213.0,29321.0,540.0,215.0,you,you
41994,41997,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29360.0,540.0,254.0,29362.0,540.0,256.0,you,you
42034,42072,,,-1,-1,"le in, and
          take off.","that little gatzenjammer
          Max",          EXT - LA LOUISIANE (,1,MAXIMILIAN,False,True,False,False,False,False,False,29390.0,540.0,284.0,29417.0,540.0,311.0,that little gatzenjammer Max,"that little gatzenjammer
          Max"
42136,42139,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29472.0,540.0,366.0,29474.0,540.0,368.0,you,you
42158,42161,,,-1,-1,"le in, and
          take off.",him,          EXT - LA LOUISIANE (,1,MAXIMILIAN,False,True,False,False,False,False,False,29484.0,540.0,378.0,29486.0,540.0,380.0,him,him
42178,42183,,,-1,-1,"le in, and
          take off.",Willi,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29504.0,540.0,398.0,29508.0,540.0,402.0,Willi,Willi
42196,42201,,,-1,-1,"le in, and
          take off.",WILLI,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29512.0,542.0,0.0,29516.0,542.0,4.0,WILLI,WILLI
42217,42221,,,-1,-1,"le in, and
          take off.",Aldo,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,29522.0,543.0,5.0,29525.0,543.0,8.0,Aldo,Aldo
42223,42224,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29528.0,543.0,11.0,29528.0,543.0,11.0,I,I
42242,42245,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,29547.0,543.0,30.0,29549.0,543.0,32.0,you,you
42287,42291,,,-1,-1,"le in, and
          take off.",Aldo,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,29572.0,543.0,55.0,29575.0,543.0,58.0,Aldo,Aldo
42296,42306,,,-1,-1,"le in, and
          take off.",Hirschberg,          EXT - LA LOUISIANE (,11,Hirschberg,False,False,True,False,False,False,False,29581.0,543.0,64.0,29590.0,543.0,73.0,Hirschberg,Hirschberg
42359,42364,,,-1,-1,"le in, and
          take off.",Willi,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29634.0,543.0,117.0,29638.0,543.0,121.0,Willi,Willi
42371,42374,,,-1,-1,"le in, and
          take off.",his,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29646.0,543.0,129.0,29648.0,543.0,131.0,his,his
42415,42419,,,-1,-1,"le in, and
          take off.",Aldo,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,29680.0,543.0,163.0,29683.0,543.0,166.0,Aldo,Aldo
42425,42428,,,-1,-1,"le in, and
          take off.",his,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,29690.0,543.0,173.0,29692.0,543.0,175.0,his,his
42517,42521,,,-1,-1,"le in, and
          take off.",ALDO,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,29710.0,545.0,0.0,29713.0,545.0,3.0,ALDO,ALDO
42536,42541,,,-1,-1,"le in, and
          take off.",Willi,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29718.0,546.0,4.0,29722.0,546.0,8.0,Willi,Willi
42583,42584,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,29755.0,546.0,41.0,29755.0,546.0,41.0,I,I
42619,42624,,,-1,-1,"le in, and
          take off.",WILLI,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29779.0,547.0,0.0,29783.0,547.0,4.0,WILLI,WILLI
42662,42670,,,-1,-1,"le in, and
          take off.",the girl,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,True,False,29811.0,548.0,27.0,29818.0,548.0,34.0,the girl,the girl
42700,42704,,,-1,-1,"le in, and
          take off.",ALDO,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,29827.0,549.0,0.0,29830.0,549.0,3.0,ALDO,ALDO
42728,42733,,,-1,-1,"le in, and
          take off.",Willi,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29844.0,550.0,13.0,29848.0,550.0,17.0,Willi,Willi
42841,42846,,,-1,-1,"le in, and
          take off.",WILLI,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29925.0,551.0,0.0,29929.0,551.0,4.0,WILLI,WILLI
42857,42860,,,-1,-1,"le in, and
          take off.",You,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,29930.0,552.0,0.0,29932.0,552.0,2.0,You,You
42874,42876,,,-1,-1,"le in, and
          take off.",me,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29947.0,552.0,17.0,29948.0,552.0,18.0,me,me
42932,42936,,,-1,-1,"le in, and
          take off.",ALDO,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,29983.0,553.0,0.0,29986.0,553.0,3.0,ALDO,ALDO
42947,42950,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,29987.0,554.0,0.0,29989.0,554.0,2.0,you,you
42967,42970,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,30007.0,554.0,20.0,30009.0,554.0,22.0,you,you
43082,43086,,,-1,-1,"le in, and
          take off.",your,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,30092.0,554.0,105.0,30095.0,554.0,108.0,your,your
43168,43173,,,-1,-1,"le in, and
          take off.",WILLI,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,30156.0,555.0,0.0,30160.0,555.0,4.0,WILLI,WILLI
43194,43214,,,-1,-1,"le in, and
          take off.",that fucking traitor,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,True,False,30171.0,556.0,10.0,30190.0,556.0,29.0,that fucking traitor,that fucking traitor
43243,43247,,,-1,-1,"le in, and
          take off.",your,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,30210.0,556.0,49.0,30213.0,556.0,52.0,your,your
43272,43275,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,30229.0,556.0,68.0,30231.0,556.0,70.0,you,you
43302,43306,,,-1,-1,"le in, and
          take off.",ALDO,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,30247.0,557.0,0.0,30250.0,557.0,3.0,ALDO,ALDO
43369,43374,,,-1,-1,"le in, and
          take off.",Willi,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,30293.0,558.0,42.0,30297.0,558.0,46.0,Willi,Willi
43376,43377,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,30300.0,558.0,49.0,30300.0,558.0,49.0,I,I
43392,43393,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,30316.0,558.0,65.0,30316.0,558.0,65.0,I,I
43469,43479,,,-1,-1,"le in, and
          take off.",HIRSCHBERG,          EXT - LA LOUISIANE (,11,Hirschberg,False,False,True,False,False,False,False,30359.0,560.0,0.0,30368.0,560.0,9.0,HIRSCHBERG,HIRSCHBERG
43491,43494,,,-1,-1,"le in, and
          take off.",him,          EXT - LA LOUISIANE (,11,Hirschberg,False,False,True,False,False,False,False,30370.0,561.0,0.0,30372.0,561.0,2.0,him,him
43499,43500,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,30378.0,561.0,8.0,30378.0,561.0,8.0,I,I
43578,43582,,,-1,-1,"le in, and
          take off.",your,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,30437.0,561.0,67.0,30440.0,561.0,70.0,your,your
43617,43622,,,-1,-1,"le in, and
          take off.",Willi,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,30466.0,561.0,96.0,30470.0,561.0,100.0,Willi,Willi
43673,43677,,,-1,-1,"le in, and
          take off.",ALDO,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,30510.0,562.0,0.0,30513.0,562.0,3.0,ALDO,ALDO
43688,43689,,,-1,-1,"le in, and
          take off.",i,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,30514.0,563.0,0.0,30514.0,563.0,0.0,i,i
43695,43699,,,-1,-1,"le in, and
          take off.",your,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,30521.0,563.0,7.0,30524.0,563.0,10.0,your,your
43709,43710,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,30535.0,563.0,21.0,30535.0,563.0,21.0,I,I
43732,43734,,,-1,-1,"le in, and
          take off.",he,          EXT - LA LOUISIANE (,11,Hirschberg,False,False,True,False,False,False,False,30548.0,563.0,34.0,30549.0,563.0,35.0,he,he
43796,43801,,,-1,-1,"le in, and
          take off.",Willi,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,30602.0,563.0,88.0,30606.0,563.0,92.0,Willi,Willi
43837,43840,,,-1,-1,"le in, and
          take off.",you,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,30633.0,563.0,119.0,30635.0,563.0,121.0,you,you
43894,43899,,,-1,-1,"le in, and
          take off.",Willi,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,30670.0,563.0,156.0,30674.0,563.0,160.0,Willi,Willi
43921,43923,,,-1,-1,"le in, and
          take off.",He,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,30687.0,563.0,173.0,30688.0,563.0,174.0,He,He
44022,44027,,,-1,-1,"le in, and
          take off.",WILLI,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,30728.0,564.0,0.0,30732.0,564.0,4.0,WILLI,WILLI
44049,44069,,,-1,-1,"le in, and
          take off.",that fucking traitor,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,True,False,30744.0,565.0,11.0,30763.0,565.0,30.0,that fucking traitor,that fucking traitor
44088,44091,,,-1,-1,"le in, and
          take off.",her,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,30773.0,565.0,40.0,30775.0,565.0,42.0,her,her
44120,44124,,,-1,-1,"le in, and
          take off.",ALDO,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,30793.0,566.0,0.0,30796.0,566.0,3.0,ALDO,ALDO
44142,44147,,,-1,-1,"le in, and
          take off.",Willi,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,30804.0,567.0,7.0,30808.0,567.0,11.0,Willi,Willi
44162,44171,,,-1,-1,"le in, and
          take off.",Hirschbeg,          EXT - LA LOUISIANE (,11,Hirschberg,False,False,True,False,False,False,False,30824.0,567.0,27.0,30832.0,567.0,35.0,Hirschbeg,Hirschbeg
44192,44195,,,-1,-1,"le in, and
          take off.",her,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,30844.0,567.0,47.0,30846.0,567.0,49.0,her,her
44248,44252,,,-1,-1,"le in, and
          take off.",Aldo,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,30877.0,569.0,12.0,30880.0,569.0,15.0,Aldo,Aldo
44257,44267,,,-1,-1,"le in, and
          take off.",Hirschberg,          EXT - LA LOUISIANE (,11,Hirschberg,False,False,True,False,False,False,False,30886.0,569.0,21.0,30895.0,569.0,30.0,Hirschberg,Hirschberg
44269,44276,,,-1,-1,"le in, and
          take off.",Bridget,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,30898.0,569.0,33.0,30904.0,569.0,39.0,Bridget,Bridget
44286,44312,,,-1,-1,"le in, and
          take off.","Major
          Hellstroms",          EXT - LA LOUISIANE (,21,MAJOR HELLSTROM,False,False,True,False,False,False,False,30915.0,569.0,50.0,30930.0,569.0,65.0,Major Hellstroms,"Major
          Hellstroms"
44369,44378,,,-1,-1,"le in, and
          take off.",Sgt.Willi,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,30978.0,569.0,113.0,30986.0,569.0,121.0,Sgt.Willi,Sgt.Willi
44420,44424,,,-1,-1,"le in, and
          take off.",Aldo,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,31019.0,569.0,154.0,31022.0,569.0,157.0,Aldo,Aldo
44429,44438,,,-1,-1,"le in, and
          take off.",Hirscberg,          EXT - LA LOUISIANE (,11,Hirschberg,False,False,True,False,False,False,False,31028.0,569.0,163.0,31036.0,569.0,171.0,Hirscberg,Hirscberg
44471,44475,,,-1,-1,"le in, and
          take off.",ALDO,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,31058.0,570.0,0.0,31061.0,570.0,3.0,ALDO,ALDO
44486,44502,,,-1,-1,"le in, and
          take off.",You fuckin bitch,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,True,False,31062.0,571.0,0.0,31077.0,571.0,15.0,You fuckin bitch,You fuckin bitch
44504,44505,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,31080.0,571.0,18.0,31080.0,571.0,18.0,I,I
44532,44540,,,-1,-1,"le in, and
          take off.",that man,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,True,False,31098.0,571.0,36.0,31105.0,571.0,43.0,that man,that man
44623,44626,,,-1,-1,"le in, and
          take off.",she,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,,,,,,,,she
44655,44672,,,-1,-1,"le in, and
          take off.",German movie star,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,True,False,31170.0,571.0,108.0,31186.0,571.0,124.0,German movie star,German movie star
44719,44722,,,-1,-1,"le in, and
          take off.",she,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,31224.0,571.0,162.0,31226.0,571.0,164.0,she,she
44769,44776,,,-1,-1,"le in, and
          take off.",BRIDGET,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,31291.0,573.0,0.0,31297.0,573.0,6.0,BRIDGET,BRIDGET
44787,44789,,,-1,-1,"le in, and
          take off.",He,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,31298.0,574.0,0.0,31299.0,574.0,1.0,He,He
44834,44835,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,31335.0,574.0,37.0,31335.0,574.0,37.0,I,I
44841,44843,,,-1,-1,"le in, and
          take off.",He,          EXT - LA LOUISIANE (,22,MASTER SGT #1/POLA NEGRI,False,False,True,False,False,False,False,31342.0,574.0,44.0,31343.0,574.0,45.0,He,He
44882,44891,,,-1,-1,"le in, and
          take off.",Hirscberg,          EXT - LA LOUISIANE (,11,Hirschberg,False,False,True,False,False,False,False,31359.0,575.0,0.0,31367.0,575.0,8.0,Hirscberg,Hirscberg
44917,44926,,,-1,-1,"le in, and
          take off.",the woman,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,True,False,31394.0,575.0,35.0,31402.0,575.0,43.0,the woman,the woman
44980,44990,,,-1,-1,"le in, and
          take off.",HIRSCHBERG,          EXT - LA LOUISIANE (,11,Hirschberg,False,False,True,False,False,False,False,31435.0,576.0,0.0,31444.0,576.0,9.0,HIRSCHBERG,HIRSCHBERG
45001,45002,,,-1,-1,"le in, and
          take off.",I,          EXT - LA LOUISIANE (,11,Hirschberg,False,False,True,False,False,False,False,31445.0,577.0,0.0,31445.0,577.0,0.0,I,I
45016,45020,,,-1,-1,"le in, and
          take off.",your,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,31460.0,577.0,15.0,31463.0,577.0,18.0,your,your
45047,45051,,,-1,-1,"le in, and
          take off.",ALDO,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,31479.0,578.0,0.0,31482.0,578.0,3.0,ALDO,ALDO
45081,45084,,,-1,-1,"le in, and
          take off.",her,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,31502.0,579.0,19.0,31504.0,579.0,21.0,her,her
45107,45117,,,-1,-1,"le in, and
          take off.",that bitch,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,True,False,31518.0,579.0,35.0,31527.0,579.0,44.0,that bitch,that bitch
45141,45151,,,-1,-1,"le in, and
          take off.",HIRSCHBERG,          EXT - LA LOUISIANE (,11,Hirschberg,False,False,True,False,False,False,False,31540.0,580.0,0.0,31549.0,580.0,9.0,HIRSCHBERG,HIRSCHBERG
45162,45166,,,-1,-1,"le in, and
          take off.",Aldo,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,31550.0,581.0,0.0,31553.0,581.0,3.0,Aldo,Aldo
45168,45171,,,-1,-1,"le in, and
          take off.",she,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,31556.0,581.0,6.0,31558.0,581.0,8.0,she,she
45189,45193,,,-1,-1,"le in, and
          take off.",ALDO,          EXT - LA LOUISIANE (,10,LT. ALDO RAINE,False,False,True,False,False,False,False,31565.0,582.0,0.0,31568.0,582.0,3.0,ALDO,ALDO
45206,45209,,,-1,-1,"le in, and
          take off.",She,          EXT - LA LOUISIANE (,19,BRIDGET VON HAMMERSMARK,False,False,True,False,False,False,False,31571.0,583.0,2.0,31573.0,583.0,4.0,She,She
