movie,text,robust,rule,correct,robust == correct,rule == correct,0.9927538981,0.9393376076
sicario,"                    Pretty exciting, huh?",D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,They don't share his enthusiasm. They just want this to be,N,N,N,TRUE,TRUE,,
sicario,over.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,INT. RANGE ROVER -- DAY.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          Manuel is sweating, even though the AC blasts in his face. On",N,N,N,TRUE,TRUE,,
sicario,the seat beside him is an overnight bag.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,EXT. INTERSTATE 10 -- PHOENIX -- DAY.,S,S,S,TRUE,TRUE,,
sicario,84.,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,We watch Manuel's Range Rover get on the interstate.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,VOICE,C,C,C,TRUE,TRUE,,
sicario,"                    He's on I 10, travelling",D,D,D,TRUE,TRUE,,
sicario,southeast...,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,EXT. MEXICAN ROAD -- LATE AFTERNOON.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          A MEXICAN STATE POLICE VEHICLE ambleS down the road, heading",N,N,N,TRUE,TRUE,,
sicario,toward the tunnel...,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,INT. POLICE VEHICLE -- MEXICAN ROAD -- CONTINUOUS.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          Silvio drives, marijuana bundles fill the backseat. He smokes",N,N,N,TRUE,TRUE,,
sicario,"          a cigarette, he slows down, pulls off the pavement.",N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,EXT. MEXICAN ROAD -- CONTINUOUS.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,We watch from a distance as Silvio's vehicle bounces down a,N,N,N,TRUE,TRUE,,
sicario,"          dirt road, disappearing into the desert as the sun hides",N,N,N,TRUE,TRUE,,
sicario,behind the horizon.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,INT. US GOVERNMENT SUBURBAN -- NIGHT.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,We pull off the highway and stop. A man in a ghillie suit,N,N,N,TRUE,TRUE,,
sicario,"          stands up, walks toward them carrying a camera with an 800mm",N,N,N,TRUE,TRUE,,
sicario,lens. Matt turns toward us.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,On foot from here.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,EXT. TRANSPORT VEHICLE -- CONT.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Macy steps out and sees another vehicle parked. Another half,N,N,N,TRUE,TRUE,,
sicario,"          dozen men in full camo. From the back of the Suburban, six",N,N,N,TRUE,TRUE,,
sicario,"          duffel bags are opened. Operators reach in and grab weapons,",N,N,N,TRUE,TRUE,,
sicario,"          magazines, grenades. Generation 4 night vision goggles are",N,N,N,TRUE,TRUE,,
sicario,passed to everyone. DELTA walks up to Reggie and Macy.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,DELTA,C,C,C,TRUE,TRUE,,
sicario,Keep your fucking safeties on and,D,D,D,TRUE,TRUE,,
sicario,the barrels pointed down. Stay in,D,D,D,TRUE,TRUE,,
sicario,the back and don't shoot anyone on,D,D,D,TRUE,TRUE,,
sicario,"                    my fucking team, got it?",D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Doesn't wait for a reply.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,REGGIE,C,C,C,TRUE,TRUE,,
sicario,We HAVE done this before.,D,D,D,TRUE,TRUE,,
sicario,85.,O,D,O,TRUE,FALSE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY,C,C,C,TRUE,TRUE,,
sicario,I don't think we've done THIS.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,They move out. We watch the world through NIGHT VISION,N,N,N,TRUE,TRUE,,
sicario,GOGGLES.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,We run a bit then kneel down. We are flagged forward. Kneel,N,N,N,TRUE,TRUE,,
sicario,down. We leap frog this way forever.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          Macy looks out over the desert. TWO COYOTES(the animals), are",N,N,N,TRUE,TRUE,,
sicario,"          stopped, staring right at us. Macy makes eye contact. They",N,N,N,TRUE,TRUE,,
sicario,"          begin trotting off, never breaking eye contact with Macy, as",N,N,N,TRUE,TRUE,,
sicario,though they are begging her to follow. While she still can...,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,We come to a rise. Everyone lays down. DELTA whispers to,N,N,N,TRUE,TRUE,,
sicario,Alejandro.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,DELTA,C,C,C,TRUE,TRUE,,
sicario,Rules of engagement on this deal?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO,C,C,C,TRUE,TRUE,,
sicario,I don't use those. Ask Matt.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,DELTA turns the other way.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,DELTA,C,C,C,TRUE,TRUE,,
sicario,Rules of engagement?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,"                    Weapons free, my friend.",D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,He whispers it down the line.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Reggie's eyes scream `what the fuck'.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,We drop into a ravine and follow it. Up ahead we see the,N,N,N,TRUE,TRUE,,
sicario,"          brush and the old car that is hood first in the ground, like",N,N,N,TRUE,TRUE,,
sicario,it was dropped from the sky. The team lines up across from,N,N,N,TRUE,TRUE,,
sicario,it.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT (CONT'D),C,C,C,TRUE,TRUE,,
sicario,(Into mouthpiece) Where is the,E,E,E,TRUE,TRUE,,
sicario,target?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,VOICE,C,C,C,TRUE,TRUE,,
sicario,Bout twenty minutes to the border.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,(To Delta)We need to boogie. And we,E,E,E,TRUE,TRUE,,
sicario,need to do it quiet till we find,D,D,D,TRUE,TRUE,,
sicario,the center.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Delta pulls his knife. Alejandro comes up to the front.,N,N,N,TRUE,TRUE,,
sicario,86.,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT (CONT'D),C,C,C,TRUE,TRUE,,
sicario,Good luck.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          Alejandro nods. He and the Delta operators move ahead,",N,N,N,TRUE,TRUE,,
sicario,silently. Disappear behind the old car. After a moment we,N,N,N,TRUE,TRUE,,
sicario,follow.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,We enter the tunnel. Moving fast.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,INT. TUNNEL -- CONT.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          We pass the body of a SMUGGLER, throat slit. We continue. A",N,N,N,TRUE,TRUE,,
sicario,"          shaft banks left, we follow...",N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          Another body lies on the ground, throat slit, though eyes",N,N,N,TRUE,TRUE,,
sicario,"          wide open, bleeding out and staring up at us as we pass.",N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,We see the operators ahead. DELTA backtracks to Matt.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,DELTA,C,C,C,TRUE,TRUE,,
sicario,"                    (whispers) So we're clear, I don't",D,E,D,TRUE,FALSE,,
sicario,need to announce. Weapons free.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,They don't get freer buddy.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          The operator moves forward, whispers to his group. They all",N,N,N,TRUE,TRUE,,
sicario,pull out their 1911 pistols and attach silencers.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO,C,C,C,TRUE,TRUE,,
sicario,Take the left shaft ... Make noise.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          DELTA returns his pistol to it's holster, raises his rifle.",N,N,N,TRUE,TRUE,,
sicario,His men follow suit.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,DELTA,C,C,C,TRUE,TRUE,,
sicario,Don't want us with you?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO,C,C,C,TRUE,TRUE,,
sicario,No. Draw them to you. The one I am,D,D,D,TRUE,TRUE,,
sicario,looking for will try and run.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          The operators move into the left chamber, Alejandro moves off",N,N,N,TRUE,TRUE,,
sicario,to the right. Matt holds Macy and Reggie up. Points to the,N,N,N,TRUE,TRUE,,
sicario,ceiling: RED PAINT ALL THE WAY AROUND.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,Cross this and it's new rules.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,She takes the dare.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY,C,C,C,TRUE,TRUE,,
sicario,Fair enough.,D,D,D,TRUE,TRUE,,
sicario,87.,O,D,O,TRUE,FALSE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Matt moves down the left shaft.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,REGGIE,C,C,C,TRUE,TRUE,,
sicario,Fuck are we doing in here? Let's go,D,D,D,TRUE,TRUE,,
sicario,back.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Machine gun fire erupts. The fight has begun.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,REGGIE (CONT'D),C,C,C,TRUE,TRUE,,
sicario,We're in fucking Mexico!!,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY,C,C,C,TRUE,TRUE,,
sicario,THEN GO BACK.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          He'll never leave her. As he moves up the tunnel, Macy looks",N,N,N,TRUE,TRUE,,
sicario,"          right, toward the shaft Alejandro took. Can't resist.",N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY (CONT'D),C,C,C,TRUE,TRUE,,
sicario,REGGIE!,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,He's too far ahead to hear. She heads down Alejandro's path,N,N,N,TRUE,TRUE,,
sicario,anyway.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,GUNFIRE ECHOES FROM EVERYWHERE.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,INT. TUNNEL WAREHOUSE -- CONT.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          We find SILVIO, and he is panicking, throwing the marijuana",N,N,N,TRUE,TRUE,,
sicario,from his car to the ground. Another man runs up and helps.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,SILVIO,C,C,C,TRUE,TRUE,,
sicario,RAPIDO RAPIDO!!!,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,They hear more gunfire. Screw it. Silvio's not waiting around,N,N,N,TRUE,TRUE,,
sicario,any longer. He gets in the driver's seat.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,BANDIT,C,C,C,TRUE,TRUE,,
sicario,Traiga me contigo!!!,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,SILVIO,C,C,C,TRUE,TRUE,,
sicario,No cabron!,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,The man opens the passenger door as Silvio starts the squad,N,N,N,TRUE,TRUE,,
sicario,"          car. A bullet penetrates the bandit's face, just under the",N,N,N,TRUE,TRUE,,
sicario,eye. He drops as if he's been unplugged.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          Silvio ducks down, throwing the car in reverse, but a hand",N,N,N,TRUE,TRUE,,
sicario,"          reaches in the window, and turns the car off. Silvio looks up",N,N,N,TRUE,TRUE,,
sicario,and sees --,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Alejandro.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,HE pulls Silvio from the car. Spins him around. Pulls the,N,N,N,TRUE,TRUE,,
sicario,pistol from Silvio's belt. Tosses it on the ground.,N,N,N,TRUE,TRUE,,
sicario,88.,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Silvio stares at Alejandro in absolute terror.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,SILVIO (CONT'D),C,C,C,TRUE,TRUE,,
sicario,El Medellin.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Alejandro places his pistol to Silvio's face.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,SILVIO (CONT'D),C,C,C,TRUE,TRUE,,
sicario,No me mata!!,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Alejandro jams his thumb in Silvio's larynx. Silvio gasps for,N,N,N,TRUE,TRUE,,
sicario,"          air. Alejandro grabs his hair, pistol to his head.",N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO (SUBTITLE),C,C,C,TRUE,TRUE,,
sicario,What you do now is for your family.,D,D,D,TRUE,TRUE,,
sicario,Whether they see tomorrow rests,D,D,D,TRUE,TRUE,,
sicario,with you.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Tears roll down Silvio's cheek.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO (CONT'D),C,C,C,TRUE,TRUE,,
sicario,You will drive me.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY (O.S.),C,C,C,TRUE,TRUE,,
sicario,WHAT ARE YOU DOING??,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          Alejandro turns and sees Macy, her rifle trained on him.",N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO,C,C,C,TRUE,TRUE,,
sicario,Put that down.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY,C,C,C,TRUE,TRUE,,
sicario,STEP AWAY. I mean it. Move away,D,D,D,TRUE,TRUE,,
sicario,from him.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,He looks at her.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,The automatic fire from different tunnel shafts rushes in and,N,N,N,TRUE,TRUE,,
sicario,out like blasts of hot air.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO,C,C,C,TRUE,TRUE,,
sicario,We are in Mexico now. You have no,D,D,D,TRUE,TRUE,,
sicario,jurisdiction.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY,C,C,C,TRUE,TRUE,,
sicario,We can't be here--,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Alejandro raises his pistol and fires six rounds into Macy's,N,N,N,TRUE,TRUE,,
sicario,chest.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          She collapses to the ground, sucking for air. Alejandro walks",N,N,N,TRUE,TRUE,,
sicario,over and grabs her rifle. Tosses it in the back of the Police,N,N,N,TRUE,TRUE,,
sicario,car.,N,N,N,TRUE,TRUE,,
sicario,89.,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO,C,C,C,TRUE,TRUE,,
sicario,Don't ever point a weapon at me,D,D,D,TRUE,TRUE,,
sicario,again. Get your breath and go back,D,D,D,TRUE,TRUE,,
sicario,to the surface.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          She gasps, clasping at the Kevlar vest that saved her life.",N,N,N,TRUE,TRUE,,
sicario,She rolls onto her stomach and struggles to stand. Reaches,N,N,N,TRUE,TRUE,,
sicario,for her pistol. Alejandro slams her face into his knee.,N,N,N,TRUE,TRUE,,
sicario,Tosses her pistol across the room.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO (CONT'D),C,C,C,TRUE,TRUE,,
sicario,Stop it Kate. Just stop. This is,D,D,D,TRUE,TRUE,,
sicario,what we were sent here to do.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,He pulls her to her feet. Points his pistol at her.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO (CONT'D),C,C,C,TRUE,TRUE,,
sicario,I don't have time. Go to the,D,D,D,TRUE,TRUE,,
sicario,surface. Now.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Blood pours from her shattered nose. She has lost and she,N,N,N,TRUE,TRUE,,
sicario,knows it.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY,C,C,C,TRUE,TRUE,,
sicario,You lured Manuel to Mexico so you,D,D,D,TRUE,TRUE,,
sicario,could kill him. This is your cab,D,D,D,TRUE,TRUE,,
sicario,driver.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO,C,C,C,TRUE,TRUE,,
sicario,I am here to kill the man with the,D,D,D,TRUE,TRUE,,
sicario,power to summon Manuel Diaz. I am,D,D,D,TRUE,TRUE,,
sicario,here for Fausto. But I will kill,D,D,D,TRUE,TRUE,,
sicario,"                    Manuel too. It's what I do, Kate.",D,D,D,TRUE,TRUE,,
sicario,Go. Or I will do it to you.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          She stumbles back, turns around and runs.",N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO (CONT'D),C,C,C,TRUE,TRUE,,
sicario,(Turning the gun on Sylvio) Get in.,E,E,E,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Alejandro gets in the back seat of the police car.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO (CONT'D),C,C,C,TRUE,TRUE,,
sicario,Drive back to Mexico.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          The car backs up, spins and drives the tunnel road until we",N,N,N,TRUE,TRUE,,
sicario,ARE:,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,EXT. MEXICAN ROAD -- NIGHT.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          We are in the backseat, looking through the windshield.",N,N,N,TRUE,TRUE,,
sicario,90.,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO (CONT'D),C,C,C,TRUE,TRUE,,
sicario,"                    (Into mouthpiece) I am through, do",E,E,E,TRUE,TRUE,,
sicario,you have my location?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,VOICE,C,C,C,TRUE,TRUE,,
sicario,Copy. We have you. Target is east,D,D,D,TRUE,TRUE,,
sicario,and north of you. Looks like,D,D,D,TRUE,TRUE,,
sicario,highway 56 to 17 will intercept him,D,D,D,TRUE,TRUE,,
sicario,if he stays on 17. Will advise. Go,D,D,D,TRUE,TRUE,,
sicario,east on 56 off highway 2.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO,C,C,C,TRUE,TRUE,,
sicario,(TO SILVIO),E,E,E,TRUE,TRUE,,
sicario,Este a calle cinquinta y seis.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,SYLVIO,C,C,C,TRUE,TRUE,,
sicario,I have a son... I... have a son.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO,C,C,C,TRUE,TRUE,,
sicario,Having family... does that save the,D,D,D,TRUE,TRUE,,
sicario,lives of the men you are hired to,D,D,D,TRUE,TRUE,,
sicario,kill? Hmm?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Sylvio stares in the rearview mirror at the phantom ducked,N,N,N,TRUE,TRUE,,
sicario,low behind him.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,EXT. TUNNEL ENTRANCE -- NIGHT.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          Reggie looks around, doesn't see Macy anywhere. Spots Matt",N,N,N,TRUE,TRUE,,
sicario,among the Delta team.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,(Into mouthpiece) Is he through?,D,E,D,TRUE,FALSE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,VOICE,C,C,C,TRUE,TRUE,,
sicario,Copy. GPS is transmitting. Audio is,D,D,D,TRUE,TRUE,,
sicario,transmitting. Should intercept in,D,D,D,TRUE,TRUE,,
sicario,20.,O,D,O,TRUE,FALSE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Matt pats DELTA on the back.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,"                    This was a clean, clean fucking op",D,D,D,TRUE,TRUE,,
sicario,my friend.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Delta points back toward the approaching Reggie.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,DELTA,C,C,C,TRUE,TRUE,,
sicario,Except for these assholes. Like it,D,D,D,TRUE,TRUE,,
sicario,better overseas where we don't have,D,D,D,TRUE,TRUE,,
sicario,baby sitters.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Reggie reaches them.,N,N,N,TRUE,TRUE,,
sicario,91.,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,REGGIE,C,C,C,TRUE,TRUE,,
sicario,You see Kate?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,She's not with you?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Beat.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,REGGIE,C,C,C,TRUE,TRUE,,
sicario,We gotta go back.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Matt sighs.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,"                    Okay, let's go.(Yells to the team)",E,E,E,TRUE,TRUE,,
sicario,We're missing one.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Delta rolls his eyes. They approach the tunnel entrance when,N,N,N,TRUE,TRUE,,
sicario,Macy walks out. She spots Matt and punches him for all she's,N,N,N,TRUE,TRUE,,
sicario,"          worth. He deflects it, sweeps her leg and she hits the",N,N,N,TRUE,TRUE,,
sicario,ground. Hard.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Reggie rushes him.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,REGGIE,C,C,C,TRUE,TRUE,,
sicario,"                    Hey man, what the --",D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,He is grabbed and flung to the ground by DELTA. He holds,N,N,N,TRUE,TRUE,,
sicario,Reggie's face to the ground with his boot. Rifle pointed at,N,N,N,TRUE,TRUE,,
sicario,him.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,DELTA,C,C,C,TRUE,TRUE,,
sicario,"                    Just lay back, baby. Let it happen.",D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Reggie struggles for even a breath much less a response. Matt,N,N,N,TRUE,TRUE,,
sicario,grabs Macy and pulls her back into the tunnel.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY,C,C,C,TRUE,TRUE,,
