begin,end,begin_segment,end_segment,begin_line,end_line,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup,Difficult,Speaker,Pronoun,Difficult,Nominal,Apposition
127723,127727,,,-1,-1,"             

          END. ",ROOT,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
127739,127740,,,-1,-1,"             

          END. ",I,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
127767,127768,,,-1,-1,"             

          END. ",I,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
127807,127811,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
127818,127821,,,-1,-1,"             

          END. ",his,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
127835,127838,,,-1,-1,"             

          END. ",his,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
127901,127903,,,-1,-1,"             

          END. ",He,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
128050,128054,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
128106,128109,,,-1,-1,"             

          END. ",him,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
128196,128200,,,-1,-1,"             

          END. ",ROOT,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
131330,131334,,,-1,-1,"             

          END. ",ROOT,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
131440,131443,,,-1,-1,"             

          END. ",him,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
131445,131447,,,-1,-1,"             

          END. ",He,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
131595,131599,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
131606,131609,,,-1,-1,"             

          END. ",his,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
132673,132680,,,-1,-1,"             

          END. ",the man,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,true,false
133057,133061,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
133284,133288,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
133306,133309,,,-1,-1,"             

          END. ",his,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
133332,133334,,,-1,-1,"             

          END. ",he,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
133385,133389,,,-1,-1,"             

          END. ",ROOT,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
133418,133419,,,-1,-1,"             

          END. ",I,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
133425,133426,,,-1,-1,"             

          END. ",I,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
133479,133483,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
133572,133576,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
133578,133581,,,-1,-1,"             

          END. ",you,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
133743,133747,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
133751,133754,,,-1,-1,"             

          END. ",his,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
133770,133773,,,-1,-1,"             

          END. ",his,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
133991,133995,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
144399,144403,,,-1,-1,"             

          END. ",ROOT,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
144405,144408,,,-1,-1,"             

          END. ",You,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
144512,144520,,,-1,-1,"             

          END. ",yourself,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
144574,144578,,,-1,-1,"             

          END. ",ROOT,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
144654,144658,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
144723,144727,,,-1,-1,"             

          END. ",ROOT,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
145389,145393,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
145454,145456,,,-1,-1,"             

          END. ",he,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
145526,145528,,,-1,-1,"             

          END. ",He,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
145538,145540,,,-1,-1,"             

          END. ",he,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
145642,145644,,,-1,-1,"             

          END. ",He,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
145931,145933,,,-1,-1,"             

          END. ",he,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
146810,146813,,,-1,-1,"             

          END. ",him,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
146823,146825,,,-1,-1,"             

          END. ",he,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
146993,146997,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
147038,147040,,,-1,-1,"             

          END. ",he,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
147198,147202,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
147213,147216,,,-1,-1,"             

          END. ",his,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
147334,147338,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
147654,147658,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
147680,147682,,,-1,-1,"             

          END. ",he,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
147805,147807,,,-1,-1,"             

          END. ",He,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
148142,148146,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
148433,148436,,,-1,-1,"             

          END. ",him,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
148452,148455,,,-1,-1,"             

          END. ",him,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
148496,148499,,,-1,-1,"             

          END. ",him,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
148885,148889,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
